transaction_id,timestamp,amount_kes,hour_of_day,is_fraud,transaction_type,day_of_week,day_of_month,user_id,user_avg_amount,amount_deviation,time_diff,is_night,is_large_tx,is_weekend
TXN0005731,2024-08-31 12:00:00,1039.7780949753724,12,0,send_money,5,31,USER01105,2663.7407948111722,0.3903450729893861,1789200.0,0,0,1
TXN0003178,2024-03-19 16:00:00,389.33,16,0,paybill,1,19,USER01431,3106.394418011194,0.12533179873831368,3553200.0,0,0,0
TXN0007927,2024-07-25 17:00:00,602.8134988638213,17,0,deposit,3,25,USER00882,3601.374133795729,0.16738430289898149,3466800.0,0,0,0
TXN0004476,2024-02-24 12:00:00,605.52,12,0,send_money,5,24,USER01445,2735.0678050412375,0.22139122067976313,,0,0,1
TXN0002763,2024-09-19 12:00:00,3321.92,12,0,send_money,3,19,USER00983,4375.298947047368,0.7592441202770314,,0,0,0
TXN0007664,2024-11-08 12:00:00,1128.55,12,0,deposit,4,8,USER01662,4547.260444542228,0.24818239767957936,11505600.0,0,0,0
TXN0004444,2024-12-15 12:00:00,1527.86,12,0,buy_goods,6,15,USER01991,1893.4410490474265,0.8069224023471196,10933200.0,0,0,1
TXN0007109,2024-08-20 12:00:00,5064.55,12,0,buy_goods,1,20,USER00974,2672.9964153241385,1.8947088634183042,781200.0,0,0,0
TXN0002189,2024-09-22 15:00:00,1498.87,15,0,send_money,6,22,USER00548,1537.5618211579035,0.9748355996972105,13813200.0,0,0,1
TXN0000358,2024-07-21 18:00:00,103.32,18,0,send_money,6,21,USER00149,4157.256147615328,0.02485293095525665,,0,0,1
TXN0003916,2024-02-09 15:00:00,7779.19,15,0,paybill,4,9,USER00491,2169.932238491707,3.5849921310940194,1296000.0,0,0,0
TXN0004297,2024-10-06 10:00:00,6497.39,10,0,send_money,6,6,USER00859,2669.5915515172596,2.433851723986471,20642400.0,0,0,1
TXN0003856,2024-03-24 12:00:00,4977.79,12,0,send_money,6,24,USER00819,3071.1920723000294,1.6208006151409837,,0,0,1
TXN0006146,2024-11-23 13:00:00,12122.46,13,0,send_money,5,23,USER01606,1974.8440167787858,6.138439237228076,10504800.0,0,0,1
TXN0009547,2024-10-29 08:00:00,3237.1588763420905,8,0,buy_goods,1,29,USER01951,1663.0895345321676,1.9464730004766182,1706400.0,0,0,0
TXN0001417,2024-04-21 09:00:00,239.73,9,0,send_money,6,21,USER00082,1763.4801923114135,0.13594141915809282,6483600.0,0,0,1
TXN0009152,2024-07-26 09:00:00,1618.4915530953992,9,0,paybill,4,26,USER01430,4832.257282390315,0.3349348882960966,3459600.0,0,0,0
TXN0005311,2024-06-18 14:00:00,2387.14,14,0,send_money,1,18,USER01967,1924.3373804235514,1.2404997295612397,4150800.0,0,0,0
TXN0003681,2024-08-07 09:00:00,1874.63,9,0,buy_goods,2,7,USER00882,3601.374133795729,0.5205318665473398,1094400.0,0,0,0
TXN0009730,2024-07-21 22:00:00,45000.0,22,1,paybill,6,21,USER00274,3633.50543238798,24.146049280019586,39.20217330004178,1,1,1
TXN0000564,2024-11-06 12:00:00,1075.82,12,0,buy_goods,2,6,USER01905,1081.7683003126099,0.9945013176011065,4582800.0,0,0,0
TXN0006796,2024-07-11 19:00:00,3089.14,19,0,send_money,3,11,USER01756,2985.386353494472,1.0347538422904898,2340000.0,0,0,0
TXN0005948,2024-05-12 15:00:00,1964.13,15,0,withdraw,6,12,USER01179,1337.8933898681398,1.4680766157261462,,0,0,1
TXN0003516,2024-02-12 09:00:00,1171.38,9,0,send_money,0,12,USER00980,1986.0096451467723,0.5898158666361519,2336400.0,0,0,0
TXN0006448,2024-12-22 08:00:00,702.71,8,0,send_money,6,22,USER00575,2870.0686152641765,0.2448408363001171,2134800.0,0,0,1
TXN0004873,2024-09-11 10:00:00,287.13,10,0,paybill,2,11,USER01118,4278.844037223082,0.06710457252055953,1720800.0,0,0,0
TXN0008061,2024-07-08 11:00:00,1057.78,11,0,send_money,0,8,USER00742,3135.887718830261,0.3373143731034381,2059200.0,0,0,0
TXN0006162,2024-12-29 11:00:00,41405.9011195869,11,0,buy_goods,6,29,USER00674,2410.212848080542,17.17935457549401,8877600.0,0,1,1
TXN0003930,2024-05-24 18:00:00,29721.31,18,0,paybill,4,24,USER01464,1003.4783860683948,29.61828616603035,1220400.0,0,1,0
TXN0000593,2024-08-31 12:00:00,19578.002061508767,12,0,buy_goods,5,31,USER01356,981.715294823939,19.942647491317622,3096000.0,0,1,1
TXN0003506,2024-11-30 19:00:00,3101.9525699650335,19,0,send_money,5,30,USER00420,1296.233448194856,2.3930508615441415,6919200.0,0,0,1
TXN0009262,2024-05-01 15:00:00,2538.67,15,0,send_money,2,1,USER01009,268.52459784344853,9.454143197265154,133200.0,0,0,0
TXN0001637,2024-02-13 10:00:00,504.9,10,0,paybill,1,13,USER01001,1028.4567076779517,0.49092975545850887,,0,0,0
TXN0008846,2024-10-10 18:00:00,2623.29,18,0,withdraw,3,10,USER00314,996.0008936244419,2.633822938103862,4442400.0,0,0,0
TXN0000443,2024-03-06 12:00:00,167.84,12,0,buy_goods,2,6,USER00801,4471.000754683013,0.037539693954245286,4924800.0,0,0,0
TXN0006309,2024-05-19 16:00:00,4377.38,16,0,buy_goods,6,19,USER00230,2267.097577850505,1.930829992836175,1490400.0,0,0,1
TXN0007484,2024-05-02 12:00:00,395.01,12,0,deposit,3,2,USER00549,1061.3665758198385,0.372171132009579,1814400.0,0,0,0
TXN0009935,2024-09-15 03:00:00,70000.0,3,1,send_money,6,15,USER00589,2164.217837947278,155.11557256465974,40.72451773403723,1,1,1
TXN0002663,2024-12-11 15:00:00,373.52,15,0,send_money,2,11,USER00491,2169.932238491707,0.17213440741339883,25308000.0,0,0,0
TXN0007532,2024-02-16 10:00:00,1587.63,10,0,withdraw,4,16,USER01193,1335.8329598506439,1.188494405900502,1026000.0,0,0,0
TXN0009649,2024-06-02 10:00:00,27214.97,10,0,buy_goods,6,2,USER01770,1412.8886694126497,19.261935203510056,4827600.0,0,1,1
TXN0007690,2024-05-30 08:00:00,1899.4503749270243,8,0,buy_goods,3,30,USER01427,458.4017568752472,4.1436367693589675,1530000.0,0,0,0
TXN0008538,2024-11-04 13:00:00,9710.21,13,0,paybill,0,4,USER00150,3841.200856981314,2.527909984803806,1101600.0,0,0,0
TXN0002613,2024-11-29 15:00:00,7005.82716017394,15,0,paybill,4,29,USER01509,2942.730602360975,2.380723248860467,176400.0,0,0,0
TXN0005447,2024-10-02 14:00:00,552.56,14,0,paybill,2,2,USER01503,2666.011528186782,0.20726091922633552,943200.0,0,0,0
TXN0005724,2024-09-15 09:00:00,1452.06,9,0,send_money,6,15,USER00086,2128.341737875644,0.6822494593604788,2671200.0,0,0,1
TXN0008071,2024-11-09 12:00:00,1874.96,12,0,send_money,5,9,USER01137,846.5113305146016,2.214926052862394,435600.0,0,0,1
TXN0006052,2024-05-17 13:00:00,1237.49,13,0,withdraw,4,17,USER01525,1698.0240355552978,0.7287823812195383,2671200.0,0,0,0
TXN0007435,2024-08-21 17:00:00,4469.47,17,0,buy_goods,2,21,USER00173,4911.508828605151,0.9099993822609724,788400.0,0,0,0
TXN0002279,2024-12-29 08:00:00,30674.95761306787,8,0,buy_goods,6,29,USER00640,4285.370195724255,7.158064814020952,5004000.0,0,1,1
TXN0005496,2024-06-17 14:00:00,283.29,14,0,buy_goods,0,17,USER00781,721.9621011513236,0.39238901813299243,864000.0,0,0,0
TXN0001531,2024-02-28 14:00:00,5351.869096551206,14,0,paybill,2,28,USER01760,1402.864545591694,3.81495783992026,262800.0,0,0,0
TXN0002779,2024-01-24 10:00:00,943.93,10,0,buy_goods,2,24,USER01656,598.8651352672681,1.5761979524467267,,0,0,0
TXN0005075,2024-12-03 13:00:00,848.98,13,0,withdraw,1,3,USER00087,4975.798977385044,0.17062184462407054,5799600.0,0,0,0
TXN0006446,2024-05-30 19:00:00,13850.277791445145,19,0,paybill,3,30,USER01346,1681.009990142044,8.239259655009432,7200.0,0,0,0
TXN0001423,2024-12-17 09:00:00,1113.3,9,0,send_money,1,17,USER01790,2410.2137450829346,0.4619092403199666,1990800.0,0,0,0
TXN0001963,2024-08-18 12:00:00,799.6,12,0,send_money,6,18,USER00409,3410.345629250686,0.23446303891951456,2955600.0,0,0,1
TXN0000643,2024-09-05 11:00:00,4711.25,11,0,buy_goods,3,5,USER01786,4927.221900356073,0.9561676123536337,12625200.0,0,0,0
TXN0003444,2024-06-09 20:00:00,3382.68,20,0,buy_goods,6,9,USER00660,1553.2782455404567,2.177768220028737,6426000.0,0,0,1
TXN0001871,2024-06-17 10:00:00,883.27,10,0,buy_goods,0,17,USER01133,4585.643710852888,0.19261636003459148,4579200.0,0,0,0
TXN0001381,2024-11-21 12:00:00,202.19,12,0,buy_goods,3,21,USER00807,1798.6958129486993,0.11240922369666219,3787200.0,0,0,0
TXN0006766,2024-02-27 19:00:00,1414.129457193403,19,0,withdraw,1,27,USER00862,1803.6485808861153,0.7840382390336008,194400.0,0,0,0
TXN0000868,2024-10-24 17:00:00,627.44,17,0,buy_goods,3,24,USER01536,3977.1945542540057,0.15775944360803032,5018400.0,0,0,0
TXN0004864,2024-03-11 11:00:00,499.98,11,0,buy_goods,0,11,USER00218,3911.611685428662,0.12781943613229815,4824000.0,0,0,0
TXN0008888,2024-10-24 11:00:00,8340.44,11,0,deposit,3,24,USER00770,3161.1833182539294,2.638391754074806,3092400.0,0,0,0
TXN0003253,2024-06-17 09:00:00,1769.56,9,0,deposit,0,17,USER01096,1036.8791275575,1.706621295549099,172800.0,0,0,0
TXN0004544,2024-09-25 12:00:00,9594.081697980122,12,0,buy_goods,2,25,USER01592,412.09453623689745,23.28126401672273,13374000.0,0,0,0
TXN0002311,2024-01-24 17:00:00,3731.4,17,0,buy_goods,2,24,USER01067,4418.990755839674,0.8444009517487615,,0,0,0
TXN0002405,2024-05-15 14:00:00,3042.7,14,0,paybill,2,15,USER01135,3034.446498837065,1.002719936293521,11570400.0,0,0,0
TXN0003487,2024-03-29 08:00:00,10534.979317845422,8,0,paybill,4,29,USER00539,4338.030258397351,2.4285167899537616,3168000.0,0,0,0
TXN0002868,2024-03-14 11:00:00,11486.21,11,0,buy_goods,3,14,USER00996,1537.3859766300873,7.471259771197792,5094000.0,0,0,0
TXN0009088,2024-08-06 10:00:00,25683.39,10,0,paybill,1,6,USER00785,2405.0614932994026,10.678891193241816,14392800.0,0,1,0
TXN0006613,2024-09-22 08:00:00,3339.91,8,0,withdraw,6,22,USER00476,1559.6784364007099,2.141409358526206,2498400.0,0,0,1
TXN0005947,2024-02-29 07:00:00,694.5459878213593,7,0,buy_goods,3,29,USER01361,3280.408074492666,0.21172548416214187,4813200.0,0,0,0
TXN0003995,2024-08-10 12:00:00,6707.93,12,0,buy_goods,5,10,USER00335,4945.757953021583,1.3562996943475223,14515200.0,0,0,1
TXN0006038,2024-01-07 09:00:00,794.2,9,0,buy_goods,6,7,USER00178,3187.204812711877,0.24918386067704387,,0,0,1
TXN0009860,2024-06-04 22:00:00,9306.34,22,1,send_money,1,4,USER01257,836.3921931371592,131.25029720738758,43.04514602865294,1,0,0
TXN0003571,2024-06-28 13:00:00,2970.749917034069,13,0,withdraw,4,28,USER01817,2646.419611523714,1.12255437652369,2768400.0,0,0,0
TXN0005341,2024-07-10 18:00:00,599.52,18,0,buy_goods,2,10,USER01170,1755.6490087659643,0.3414805561969355,1753200.0,0,0,0
TXN0002714,2024-04-23 07:00:00,5725.79,7,0,paybill,1,23,USER01703,3312.0741309814075,1.7287626343989406,,0,0,0
TXN0004415,2024-08-02 13:00:00,3065.03,13,0,paybill,4,2,USER00561,3456.342166527533,0.886784309054485,2178000.0,0,0,0
TXN0005227,2024-05-27 17:00:00,1640.0526916538668,17,0,send_money,0,27,USER00905,4061.6903565812677,0.403785751170432,5011200.0,0,0,0
TXN0001337,2024-09-13 15:00:00,4728.76,15,0,send_money,4,13,USER01908,429.8428191447259,11.001137600504734,586800.0,0,0,0
TXN0006830,2024-06-10 18:00:00,771.22,18,0,withdraw,0,10,USER01840,4903.332038716333,0.15728488177233485,1980000.0,0,0,0
TXN0004252,2024-07-19 11:00:00,480.82,11,0,buy_goods,4,19,USER00489,3753.2933513468524,0.12810616037445086,4406400.0,0,0,0
TXN0001904,2024-03-08 15:00:00,553.51,15,0,paybill,4,8,USER01376,4021.4675578989036,0.13763880773147213,3733200.0,0,0,0
TXN0007824,2024-02-23 13:00:00,283.29,13,0,buy_goods,4,23,USER01472,3405.8972136852744,0.08317632101805927,,0,0,0
TXN0004088,2024-08-24 17:00:00,3926.82,17,0,withdraw,5,24,USER00563,671.6500964501181,5.846526369540447,7610400.0,0,0,1
TXN0001979,2024-12-31 17:00:00,5531.662431305963,17,0,buy_goods,1,31,USER01327,2639.2100480883787,2.0959538386543475,3294000.0,0,0,0
TXN0001441,2024-01-26 09:00:00,18455.885415661567,9,0,paybill,4,26,USER01171,576.360042734047,32.021451952348066,1929600.0,0,1,0
TXN0006392,2024-06-15 16:00:00,1646.67,16,0,buy_goods,5,15,USER00875,597.9206409626076,2.753994238012898,691200.0,0,0,1
TXN0000379,2024-05-05 11:00:00,1451.14,11,0,send_money,6,5,USER01480,348.90371698868296,4.1591417039763705,7682400.0,0,0,1
TXN0005797,2024-10-01 19:00:00,1696.53,19,0,send_money,1,1,USER01294,3698.3315758668605,0.4587284739612203,7027200.0,0,0,0
TXN0007818,2024-01-05 18:00:00,1234.21,18,0,buy_goods,4,5,USER00488,2810.4582731746304,0.4391490212754037,385200.0,0,0,0
TXN0006105,2024-05-10 10:00:00,212.31,10,0,paybill,4,10,USER01318,3803.232063480328,0.05582357228175965,6310800.0,0,0,0
TXN0005494,2024-09-05 13:00:00,396.13,13,0,buy_goods,3,5,USER00420,1296.233448194856,0.3056008163897124,5007600.0,0,0,0
TXN0004422,2024-06-02 14:00:00,688.35,14,0,withdraw,6,2,USER01026,3030.3335543460003,0.22715321190064774,6922800.0,0,0,1
TXN0003398,2024-05-04 11:00:00,438.15,11,0,buy_goods,5,4,USER01941,2144.433550220345,0.20431969083629528,8042400.0,0,0,1
TXN0003224,2024-06-03 10:00:00,661.57,10,0,buy_goods,0,3,USER00540,2051.91067908082,0.3224165684913531,7509600.0,0,0,0
TXN0006412,2024-09-12 17:00:00,27312.03,17,0,paybill,3,12,USER01442,666.5912069012634,40.97268268353486,4147200.0,0,1,0
TXN0004002,2024-07-20 16:00:00,2042.05,16,0,withdraw,5,20,USER00686,3329.8214858065935,0.6132611038472375,10638000.0,0,0,1
TXN0007878,2024-05-15 14:00:00,724.45,14,0,withdraw,2,15,USER00333,4785.019544907547,0.1513995905765934,11152800.0,0,0,0
TXN0005668,2024-05-04 08:00:00,669.09,8,0,withdraw,5,4,USER00836,4151.839557083571,0.16115507133661913,403200.0,0,0,1
TXN0000072,2024-08-20 07:00:00,2082.34,7,0,paybill,1,20,USER00621,2489.081501864106,0.8365897213251186,13471200.0,0,0,0
TXN0003860,2024-09-21 16:00:00,416.84,16,0,withdraw,5,21,USER01616,2199.189496795708,0.1895425567498161,1360800.0,0,0,1
TXN0007820,2024-01-07 12:00:00,336.7,12,0,send_money,6,7,USER01397,2898.9502758372473,0.11614548990591345,,0,0,1
TXN0004452,2024-02-04 17:00:00,1218.45,17,0,withdraw,6,4,USER00119,2117.9408034318985,0.5752993653201407,,0,0,1
TXN0007577,2024-04-30 15:00:00,70000.0,15,0,send_money,1,30,USER00799,727.4537488793774,96.22604888329064,3034800.0,0,1,0
TXN0006534,2024-02-01 08:00:00,2133.05,8,0,withdraw,3,1,USER00654,786.0685899271502,2.71356727305143,1782000.0,0,0,0
TXN0007596,2024-10-11 10:00:00,456.62,10,0,buy_goods,4,11,USER01476,2902.4849387686663,0.15732036845425074,8798400.0,0,0,0
TXN0008269,2024-11-27 15:00:00,3359.4949016412215,15,0,paybill,2,27,USER00723,1046.8769041648566,3.2090639198132376,104400.0,0,0,0
TXN0007751,2024-11-22 15:00:00,2286.48,15,0,paybill,4,22,USER00115,1457.9074526777217,1.5683300032525718,12967200.0,0,0,0
TXN0006287,2024-11-16 12:00:00,3577.87,12,0,send_money,5,16,USER01037,1313.247177564884,2.724445223354175,3283200.0,0,0,1
TXN0009951,2024-07-30 23:00:00,7500.0,23,1,buy_goods,1,30,USER01555,3214.6711555766387,15.796548220635987,28.963834066677734,1,0,0
TXN0009687,2024-08-01 11:00:00,1673.53,11,0,deposit,3,1,USER00106,3276.218672269526,0.5108114467953692,6728400.0,0,0,0
TXN0009169,2024-05-19 11:00:00,4845.85,11,0,send_money,6,19,USER00220,3860.8942835306207,1.255110770753526,2412000.0,0,0,1
TXN0001224,2024-11-20 12:00:00,2714.9,12,0,buy_goods,2,20,USER00329,655.9559756980104,4.1388448319432465,8308800.0,0,0,0
TXN0005635,2024-11-05 08:00:00,6518.31,8,0,withdraw,1,5,USER01839,3838.590248584493,1.6980999736566498,6987600.0,0,0,0
TXN0002395,2024-11-01 12:00:00,240.24,12,0,buy_goods,4,1,USER00379,1869.3285885200044,0.12851673134160121,9334800.0,0,0,0
TXN0007149,2024-10-31 14:00:00,8020.118583211994,14,0,buy_goods,3,31,USER01933,1039.791742527135,7.713197032820921,2095200.0,0,0,0
TXN0006000,2024-11-10 14:00:00,11735.26,14,0,buy_goods,6,10,USER00235,4692.886978826072,2.5006483328809215,7268400.0,0,0,1
TXN0001416,2024-07-08 08:00:00,503.3,8,0,withdraw,0,8,USER00561,3456.342166527533,0.14561637006721706,3247200.0,0,0,0
TXN0008739,2024-04-26 14:00:00,7228.840422129683,14,0,paybill,4,26,USER01186,1570.7516411733272,4.6021536649357575,,0,0,0
TXN0000881,2024-06-05 15:00:00,1788.28,15,0,deposit,2,5,USER01656,598.8651352672681,2.9861147271528954,4402800.0,0,0,0
TXN0001645,2024-05-19 16:00:00,2828.24,16,0,withdraw,6,19,USER01783,2292.9499773962675,1.2334503708674773,7434000.0,0,0,1
TXN0006171,2024-09-23 14:00:00,6202.04,14,0,paybill,0,23,USER01961,4442.359552773943,1.3961139179126687,2750400.0,0,0,0
TXN0009050,2024-02-21 16:00:00,2594.53,16,0,paybill,2,21,USER01024,4577.326310302352,0.566822163008217,,0,0,0
TXN0009228,2024-07-10 12:00:00,2767.73,12,0,send_money,2,10,USER00174,1255.395443019694,2.204667872095009,5868000.0,0,0,0
TXN0000923,2024-08-28 16:00:00,6888.549409228652,16,0,buy_goods,2,28,USER01656,598.8651352672681,11.502672310610224,421200.0,0,0,0
TXN0000107,2024-04-18 16:00:00,7330.76,16,0,send_money,3,18,USER00937,2910.594637129241,2.5186468450414066,6904800.0,0,0,0
TXN0002470,2024-08-31 10:00:00,1264.9591887970487,10,0,withdraw,5,31,USER01971,2714.7518142034064,0.46595758116040803,9399600.0,0,0,1
TXN0005085,2024-12-25 13:00:00,1358.0783089481113,13,0,paybill,2,25,USER00131,918.283139083867,1.478931988561839,7005600.0,0,0,0
TXN0008266,2024-07-02 14:00:00,1509.57,14,0,buy_goods,1,2,USER00877,2553.664536036041,0.5911387258184074,3283200.0,0,0,0
TXN0003033,2024-11-22 09:00:00,496.54,9,0,deposit,4,22,USER01354,2592.3214944935053,0.19154260035058474,8085600.0,0,0,0
TXN0005098,2024-07-20 12:00:00,7274.27,12,0,send_money,5,20,USER01590,4960.048544268579,1.4665723399835562,1036800.0,0,0,1
TXN0007843,2024-12-28 13:00:00,3258.4856546988353,13,0,send_money,5,28,USER01410,4905.2950911967355,0.6642792317523692,5626800.0,0,0,1
TXN0000261,2024-07-29 20:00:00,16587.604947563632,20,0,paybill,0,29,USER01391,2375.934072373756,6.9815089317656165,,0,1,0
TXN0001508,2024-02-11 14:00:00,483.76,14,0,buy_goods,6,11,USER00815,2858.7583198813377,0.1692203208069999,,0,0,1
TXN0009485,2024-03-18 14:00:00,979.52,14,0,send_money,0,18,USER01402,3108.900049356982,0.31506963377693514,2768400.0,0,0,0
TXN0002523,2024-06-15 12:00:00,59690.67,12,0,withdraw,5,15,USER01835,1186.810591794953,50.29502636113382,11235600.0,0,1,1
TXN0008913,2024-01-28 10:00:00,4489.423554212505,10,0,send_money,6,28,USER00183,2777.2727805622912,1.6164863551154558,,0,0,1
TXN0008582,2024-11-23 17:00:00,1056.97,17,0,withdraw,5,23,USER00957,3667.8087239713723,0.28817478760330517,8049600.0,0,0,1
TXN0003094,2024-09-12 10:00:00,1519.23,10,0,withdraw,3,12,USER01051,399.3553204182714,3.8042062352113137,18565200.0,0,0,0
TXN0008418,2024-10-30 16:00:00,2743.459581396891,16,0,buy_goods,2,30,USER01032,1155.8056337289195,2.373634027501493,1389600.0,0,0,0
TXN0008491,2024-05-31 09:00:00,10499.434687250847,9,0,paybill,4,31,USER00000,2851.6256640919646,3.681911977249003,925200.0,0,0,0
TXN0003501,2024-03-10 16:00:00,30685.24,16,0,send_money,6,10,USER00605,2371.5056922615154,12.939138244588374,3207600.0,0,1,1
TXN0003934,2024-10-10 11:00:00,253.62,11,0,paybill,3,10,USER01126,3992.209361160125,0.06352873235242822,15991200.0,0,0,0
TXN0002429,2024-02-19 17:00:00,460.87,17,0,send_money,0,19,USER00618,1440.0205687735654,0.32004403964348443,2440800.0,0,0,0
TXN0002850,2024-07-24 14:00:00,1613.0,14,0,buy_goods,2,24,USER00489,3753.2933513468524,0.4297559100785933,270000.0,0,0,0
TXN0007564,2024-03-06 13:00:00,3468.36,13,0,paybill,2,6,USER00761,4296.194957454219,0.8073097320646813,1195200.0,0,0,0
TXN0004035,2024-12-22 20:00:00,411.95,20,0,send_money,6,22,USER00941,4560.679357105963,0.09032645528086589,3556800.0,0,0,1
TXN0002898,2024-10-02 12:00:00,1068.37,12,0,paybill,2,2,USER01497,1114.5177393273896,0.9585939840174821,,0,0,0
TXN0003880,2024-09-18 13:00:00,2516.13,13,0,buy_goods,2,18,USER01288,538.4210985773786,4.6731638240925975,4312800.0,0,0,0
TXN0008880,2024-10-31 14:00:00,4630.313095481331,14,0,send_money,3,31,USER01255,418.2017206650597,11.07196089035171,9424800.0,0,0,0
TXN0006717,2024-03-07 12:00:00,5032.8,12,0,paybill,3,7,USER00235,4692.886978826072,1.0724315379227305,1555200.0,0,0,0
TXN0008683,2024-07-04 14:00:00,4494.04,14,0,paybill,3,4,USER00118,2795.7615237421915,1.6074475458066335,6318000.0,0,0,0
TXN0001870,2024-11-25 16:00:00,565.9798871597726,16,0,paybill,0,25,USER00742,3135.887718830261,0.18048474241000334,972000.0,0,0,0
TXN0000161,2024-08-20 14:00:00,2541.76,14,0,paybill,1,20,USER00815,2858.7583198813377,0.8891132847163885,6825600.0,0,0,0
TXN0002582,2024-05-18 13:00:00,12660.58,13,0,send_money,5,18,USER00178,3187.204812711877,3.972314533883868,183600.0,0,0,1
TXN0006737,2024-10-21 07:00:00,2429.26,7,0,buy_goods,0,21,USER01179,1337.8933898681398,1.8157351089382565,4489200.0,0,0,0
TXN0004399,2024-02-01 09:00:00,367.88,9,0,paybill,3,1,USER01871,1714.8755484162914,0.21452285580708272,,0,0,0
TXN0003749,2024-11-26 17:00:00,310.2733770637442,17,0,paybill,1,26,USER01317,608.3570801077788,0.5100185190723432,5536800.0,0,0,0
TXN0007594,2024-03-12 09:00:00,5456.02,9,0,paybill,1,12,USER01196,1944.486391821525,2.8058926115132112,694800.0,0,0,0
TXN0000156,2024-06-23 15:00:00,1055.28,15,0,send_money,6,23,USER01830,1573.0405439067981,0.6708536560533336,968400.0,0,0,1
TXN0006475,2024-01-10 18:00:00,640.11,18,0,paybill,2,10,USER00883,3852.0322575692294,0.1661746208750423,,0,0,0
TXN0008296,2024-12-19 14:00:00,5400.12,14,0,paybill,3,19,USER01625,440.9893736718715,12.245465134536522,7516800.0,0,0,0
TXN0001916,2024-07-05 17:00:00,493.53,17,0,deposit,4,5,USER01326,1536.0539256535303,0.3212973136929567,,0,0,0
TXN0004487,2024-10-19 12:00:00,488.21,12,0,send_money,5,19,USER00465,2353.806224911267,0.20741299552744805,6033600.0,0,0,1
TXN0005015,2024-02-08 10:00:00,3269.02,10,0,paybill,3,8,USER00943,3451.7993927087186,0.9470480836473852,,0,0,0
TXN0000472,2024-02-25 08:00:00,562.8550844701396,8,0,send_money,6,25,USER01591,1911.6189038278653,0.29443896131340136,478800.0,0,0,1
TXN0004109,2024-11-13 14:00:00,4326.64,14,0,send_money,2,13,USER00585,368.05957148076175,11.755270981252423,9406800.0,0,0,0
TXN0006075,2024-05-18 08:00:00,6907.58,8,0,buy_goods,5,18,USER01113,3389.597016093052,2.0378764694458806,,0,0,1
TXN0009886,2024-06-30 01:00:00,15000.0,1,1,send_money,6,30,USER01392,2638.5684382585987,15.168889225970927,9.062443459660475,1,0,1
TXN0008450,2024-12-07 15:00:00,7674.14,15,0,buy_goods,5,7,USER01741,2059.65281451339,3.7259386368051937,21351600.0,0,0,1
TXN0004455,2024-10-11 08:00:00,3223.95,8,0,deposit,4,11,USER00363,2402.7814334776176,1.3417574961588914,2725200.0,0,0,0
TXN0002925,2024-01-27 18:00:00,5194.476691077754,18,0,withdraw,5,27,USER01193,1335.8329598506439,3.888567543398941,2178000.0,0,0,1
TXN0005830,2024-09-17 20:00:00,1381.98,20,0,send_money,1,17,USER00111,3132.7492564507243,0.44113967856007935,1022400.0,0,0,0
TXN0005924,2024-02-07 11:00:00,872.37,11,0,withdraw,2,7,USER00553,3612.0818352430706,0.24151446168475166,2149200.0,0,0,0
TXN0002541,2024-09-04 16:00:00,1931.79,16,0,send_money,2,4,USER01152,3909.275977692878,0.49415544234359143,16092000.0,0,0,0
TXN0001967,2024-01-28 12:00:00,40844.53031639434,12,0,withdraw,6,28,USER01107,1244.5892259484754,32.817679492016794,1472400.0,0,1,1
TXN0005863,2024-11-01 12:00:00,4223.19,12,0,paybill,4,1,USER01434,818.6378557311192,5.158801258009625,4838400.0,0,0,0
TXN0008603,2024-08-25 10:00:00,11266.925287858325,10,0,send_money,6,25,USER01461,3985.773339713848,2.8267852503291655,1198800.0,0,0,1
TXN0008445,2024-05-26 15:00:00,9056.459395228769,15,0,send_money,6,26,USER01506,900.7149799080777,10.054744949565537,,0,0,1
TXN0000341,2024-10-23 13:00:00,4262.79,13,0,buy_goods,2,23,USER01610,2542.172255982218,1.6768297230720064,,0,0,0
TXN0009910,2024-11-18 00:00:00,35000.0,0,1,withdraw,0,18,USER00164,475.910025981073,876.6114015141427,11.659672316041362,1,1,0
TXN0005612,2024-05-20 16:00:00,2126.73,16,0,send_money,0,20,USER00281,1451.7501767624785,1.4649421326352319,5961600.0,0,0,0
TXN0002362,2024-03-13 11:00:00,4530.22,11,0,paybill,2,13,USER00027,2169.761387720674,2.087888569516383,,0,0,0
TXN0004921,2024-08-06 15:00:00,12523.18,15,0,paybill,1,6,USER01555,3214.6711555766387,3.895633299311334,576000.0,0,0,0
TXN0006232,2024-11-21 13:00:00,3156.18,13,0,buy_goods,3,21,USER00595,528.0823989609703,5.976680923677723,8816400.0,0,0,0
TXN0008030,2024-02-24 12:00:00,1348.46,12,0,withdraw,5,24,USER00335,4945.757953021583,0.27264981683468076,,0,0,1
TXN0008245,2024-01-23 15:00:00,1416.64,15,0,withdraw,1,23,USER00788,3738.8742947260357,0.3788947924775855,1288800.0,0,0,0
TXN0001506,2024-08-15 14:00:00,2507.8,14,0,buy_goods,3,15,USER01486,1859.9100309062858,1.3483447899778327,532800.0,0,0,0
TXN0009145,2024-05-26 12:00:00,17157.471308068638,12,0,send_money,6,26,USER00762,2841.0966146805613,6.039031273844145,7380000.0,0,1,1
TXN0003530,2024-10-08 11:00:00,1291.18,11,0,paybill,1,8,USER00538,3327.8888445901885,0.38798771842964064,1958400.0,0,0,0
